1       300     300     1       -4.2026 -4
2       300     300     1       -5.0164 -4.2026
3       300     300     1       -6.2841 -5.0164
4       300     300     1       -7.7159 -6.2841
5       300     300     1       -8.9836 -7.7159
6       300     300     1       -9.7974 -8.9836
7       300     300     1       -10.0000 -9.7974
8       0       300     1       -10.0000 -10.0000
1       300     300     1       -3.0338 -3
2       300     300     1       -3.1694 -3.0338
3       300     300     1       -3.3807 -3.1694
4       300     300     1       -3.6193 -3.3807
5       300     300     1       -3.8306 -3.6193
6       300     300     1       -3.9662 -3.8306
7       300     300     1       -4.0000 -3.9662
1       300     300     1       -2.5169 -2.5
2       300     300     1       -2.5847 -2.5169
3       300     300     1       -2.6903 -2.5847
4       300     300     1       -2.8097 -2.6903
5       300     300     1       -2.9153 -2.8097
6       300     300     1       -2.9831 -2.9153
7       300     300     1       -3.0000 -2.9831
1       300     300     1       -2.0169 -2
2       300     300     1       -2.0847 -2.0169
3       300     300     1       -2.1903 -2.0847
4       300     300     1       -2.3097 -2.1903
5       300     300     1       -2.4153 -2.3097
6       300     300     1       -2.4831 -2.4153
7       300     300     1       -2.5000 -2.4831
1       300     300     1       -1.5169 -1.5
2       300     300     1       -1.5847 -1.5169
3       300     300     1       -1.6903 -1.5847
4       300     300     1       -1.8097 -1.6903
5       300     300     1       -1.9153 -1.8097
6       300     300     1       -1.9831 -1.9153
7       300     300     1       -2.0000 -1.9831
1	300	300	1	-1.0169	-1
2	300	300	1	-1.0847	-1.0169
3	300	300	1	-1.1903	-1.0847
4	300	300	1	-1.3097	-1.1903
5	300	300	1	-1.4153	-1.3097
6	300	300	1	-1.4831	-1.4153
7	300	300	1	-1.5000	-1.4831
1	300	300	1	-0.5169	-0.5
2	300	300	1	-0.5847	-0.5169
3	300	300	1	-0.6903	-0.5847
4	300	300	1	-0.8097	-0.6903
5	300	300	1	-0.9153	-0.8097
6	300	300	1	-0.9831	-0.9153
7	300	300	1	-1.0000	-0.9831
1	300	300	1	-0.0169	0
2	300	300	1	-0.0847	-0.0169
3	300	300	1	-0.1903	-0.0847
4	300	300	1	-0.3097	-0.1903
5	300	300	1	-0.4153	-0.3097
6	300	300	1	-0.4831	-0.4153
7	300	300	1	-0.5000	-0.4831
1	300	300	1	0.2416	0.25
2	300	300	1	0.2077	0.2416
3	300	300	1	0.1548	0.2077
4	300	300	1	0.0952	0.1548
5	300	300	1	0.0423	0.0952
6	300	300	1	0.0084	0.0423
7	300	300	1	0.0000	0.0084
